Player ID,First Name_x,Last Name_x,Position_x,Salary ($),Games Played_x,Total Points,Average Points,First Name_y,Last Name_y,Full Name,Age,Height (cm),Weight (kg),Jumper Number,Kicking Foot,State of Origin,Draft Year,Debut Year,Draft Position,Draft Type,Position_y,Recruited From,Date of Birth,Photo URL,Team,Team Abbreviation,Games Played_y,Total matchesPlayed,Total timeOnGroundPercentage,Total behinds,Total bounces,Total centreBounceAttendances,Total centreClearances,Total clangers,Total contestDefLosses,Total contestDefLossPercentage,Total contestDefOneOnOnes,Total contestedMarks,Total contestedPossessionRate,Total contestedPossessions,Total contestOffOneOnOnes,Total contestOffWins,Total contestOffWinsPercentage,Total defHalfPressureActs,Total disposalEfficiency,Total disposals,Total dreamTeamPoints,Total effectiveDisposals,Total effectiveKicks,Total f50GroundBallGets,Total freesAgainst,Total freesFor,Total goalAccuracy,Total goalAssists,Total goals,Total groundBallGets,Total handballs,Total hitouts,Total hitoutsToAdvantage,Total hitoutToAdvantageRate,Total hitoutWinPercentage,Total inside50s,Total interceptMarks,Total intercepts,Total kickEfficiency,Total kickins,Total kickinsPlayon,Total kicks,Total kickToHandballRatio,Total marks,Total marksInside50,Total marksOnLead,Total metresGained,Total onePercenters,Total pressureActs,Total ranking,Total ratingPoints,Total rebound50s,Total ruckContests,Total scoreInvolvements,Total scoreLaunches,Total shotsAtGoal,Total spoils,Total stoppageClearances,Total tackles,Total tacklesInside50,Total totalClearances,Total totalPossessions,Total turnovers,Total uncontestedPossessions,Average matchesPlayed,Average timeOnGroundPercentage,Average behinds,Average bounces,Average centreBounceAttendances,Average centreClearances,Average clangers,Average contestDefLosses,Average contestDefLossPercentage,Average contestDefOneOnOnes,Average contestedMarks,Average contestedPossessionRate,Average contestedPossessions,Average contestOffOneOnOnes,Average contestOffWins,Average contestOffWinsPercentage,Average defHalfPressureActs,Average disposalEfficiency,Average disposals,Average dreamTeamPoints,Average effectiveDisposals,Average effectiveKicks,Average f50GroundBallGets,Average freesAgainst,Average freesFor,Average goalAccuracy,Average goalAssists,Average goals,Average groundBallGets,Average handballs,Average hitouts,Average hitoutsToAdvantage,Average hitoutToAdvantageRate,Average hitoutWinPercentage,Average inside50s,Average interceptMarks,Average intercepts,Average kickEfficiency,Average kickins,Average kickinsPlayon,Average kicks,Average kickToHandballRatio,Average marks,Average marksInside50,Average marksOnLead,Average metresGained,Average onePercenters,Average pressureActs,Average ratingPoints,Average rebound50s,Average ruckContests,Average scoreInvolvements,Average scoreLaunches,Average shotsAtGoal,Average spoils,Average stoppageClearances,Average tackles,Average tacklesInside50,Average totalClearances,Average totalPossessions,Average turnovers,Average uncontestedPossessions,Fantasy Salary ($),Value per Fantasy Point,Break Even Score,Projected Price Change,Fantasy Points per Game,Metres Gained per Possession,Score Involvement Rate (%),Clanger Rate (%),Disposal Efficiency (%),Kick Efficiency (%),Tackle Efficiency (%),Hitout Win Rate (%),Goal Conversion Rate (%),Career Experience (Years),Draft Age,Height-to-Weight Ratio,Underpriced Flag,Primary Position,Secondary Position
993834,Josh,Dunkley,MIDFIELDER,1102000,23,2471,107.4,Josh,Dunkley,Josh Dunkley,28,191,0,5,RIGHT,VIC,2015,2016.0,25.0,nationalDraft,MIDFIELDER,Sale (Vic)/Gippsland U18/Western Bulldogs,09/01/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/993834.png?im=Scale,width=0.6,height=0.6",Brisbane Lions,BL,27.0,27.0,83.9,6.0,0.0,609.0,37.0,83.0,0.0,0.0,0.0,12.0,41.9,287.0,16.0,7.0,43.8,256.0,70.9,683.0,2851.0,484.0,206.0,31.0,17.0,39.0,26.1,11.0,6.0,204.0,348.0,2.0,0.0,0.0,7.7,100.0,17.0,95.0,61.5,0.0,0.0,335.0,1.0,150.0,11.0,12.0,8351.0,55.0,629.0,63.0,440.2,39.0,26.0,152.0,42.0,23.0,28.0,81.0,167.0,32.0,118.0,685.0,109.0,398.0,27.0,83.9,0.2,0.0,609.0,1.4,3.1,0.0,0.0,0.0,0.4,41.9,10.6,0.6,0.3,43.8,9.5,70.9,25.3,105.6,17.9,7.6,1.1,0.6,1.4,26.1,0.4,0.2,7.6,12.9,0.1,0.0,0.0,7.7,3.7,0.6,3.5,61.5,0.0,0.0,12.4,1.0,5.6,0.4,0.4,309.3,2.0,23.3,440.2,1.4,1.0,5.6,1.6,0.9,1.0,3.0,6.2,1.2,4.4,25.4,4.0,14.7,1101924.0,445.94,107.4,-18468.0,107.43,12.23,22.25,12.15,70.86,61.49,26.55,0.0,26.09,9.0,18,inf,False,MID,
297373,Marcus,Bontempelli,MIDFIELDER,1101000,23,2469,107.3,Marcus,Bontempelli,Marcus Bontempelli,29,194,0,4,LEFT,VIC,2013,2014.0,4.0,nationalDraft,MIDFIELDER,Eltham (Vic)/Northern U18,24/11/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/297373.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,24.0,24.0,83.5,20.0,4.0,504.0,70.0,82.0,0.0,0.0,0.0,18.0,50.3,327.0,14.0,7.0,50.0,189.0,67.6,618.0,2541.0,418.0,185.0,48.0,21.0,24.0,55.2,26.0,32.0,194.0,294.0,0.0,0.0,0.0,0.0,133.0,4.0,69.0,57.1,0.0,0.0,324.0,1.1,96.0,22.0,2.0,10440.0,90.0,521.0,1.0,681.7,35.0,1.0,196.0,52.0,58.0,20.0,85.0,130.0,20.0,155.0,650.0,107.0,323.0,24.0,83.5,0.8,0.2,504.0,2.9,3.4,0.0,0.0,0.0,0.8,50.3,13.6,0.6,0.3,50.0,7.9,67.6,25.8,105.9,17.4,7.7,2.0,0.9,1.0,55.2,1.1,1.3,8.1,12.3,0.0,0.0,0.0,0.0,5.5,0.2,2.9,57.1,0.0,0.0,13.5,1.1,4.0,0.9,0.1,435.0,3.8,21.7,681.7,1.5,0.0,8.2,2.2,2.4,0.8,3.5,5.4,0.8,6.5,27.1,4.5,13.5,1100898.0,445.89,107.3,-14364.0,107.35,16.89,31.72,13.27,67.64,57.1,24.95,,55.17,11.0,18,inf,False,MID,
296205,Jack,Steele,MIDFIELDER,1094000,23,2452,106.6,Jack,Steele,Jack Steele,29,187,0,9,RIGHT,NSW,2014,2015.0,24.0,nationalDraft,MIDFIELDER,Belconnen (NEAFL)/NSW-ACT U18/GWS,13/12/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/296205.png?im=Scale,width=0.6,height=0.6",St Kilda,STK,23.0,23.0,83.9,4.0,5.0,501.0,46.0,65.0,1.0,100.0,1.0,3.0,44.1,249.0,3.0,1.0,33.3,260.0,75.8,557.0,2452.0,422.0,171.0,15.0,23.0,27.0,53.3,13.0,8.0,169.0,298.0,0.0,0.0,0.0,0.0,88.0,4.0,61.0,66.0,0.0,0.0,259.0,0.9,131.0,10.0,5.0,7219.0,27.0,573.0,36.0,471.7,36.0,0.0,124.0,33.0,15.0,5.0,69.0,169.0,16.0,115.0,564.0,87.0,315.0,23.0,83.9,0.2,0.2,501.0,2.0,2.8,0.0,100.0,0.0,0.1,44.1,10.8,0.1,0.0,33.3,11.3,75.8,24.2,106.6,18.3,7.4,0.7,1.0,1.2,53.3,0.6,0.3,7.3,13.0,0.0,0.0,0.0,0.0,3.8,0.2,2.7,66.0,0.0,0.0,11.3,0.9,5.7,0.4,0.2,313.9,1.2,24.9,471.7,1.6,0.0,5.4,1.4,0.7,0.2,3.0,7.3,0.7,5.0,24.5,3.8,13.7,1093716.0,446.05,106.6,0.0,106.61,12.96,22.26,11.67,75.76,66.02,29.49,,53.33,10.0,19,inf,False,MID,
1006121,Zak,Butters,MIDFIELDER,1089000,23,2441,106.1,Zak,Butters,Zak Butters,24,181,0,9,RIGHT,VIC,2018,2019.0,12.0,nationalDraft,MIDFIELDER,Darley (Vic)/Maribyrnong College (Vic)/Western U18,08/09/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006121.png?im=Scale,width=0.6,height=0.6",Port Adelaide,PORT,26.0,26.0,77.9,13.0,61.0,457.0,54.0,91.0,1.0,100.0,1.0,0.0,38.3,272.0,1.0,0.0,0.0,196.0,71.6,705.0,2613.0,505.0,237.0,32.0,30.0,35.0,39.4,14.0,13.0,186.0,335.0,0.0,0.0,0.0,0.0,119.0,6.0,74.0,64.1,0.0,0.0,370.0,1.1,123.0,5.0,11.0,10867.0,31.0,434.0,2.0,595.6,38.0,0.0,180.0,37.0,33.0,9.0,73.0,107.0,16.0,127.0,710.0,103.0,438.0,26.0,77.9,0.5,2.3,457.0,2.1,3.5,0.0,100.0,0.0,0.0,38.3,10.5,0.0,0.0,0.0,7.5,71.6,27.1,100.5,19.4,9.1,1.2,1.2,1.3,39.4,0.5,0.5,7.2,12.9,0.0,0.0,0.0,0.0,4.6,0.2,2.8,64.1,0.0,0.0,14.2,1.1,4.7,0.2,0.4,418.0,1.2,16.7,595.6,1.5,0.0,6.9,1.4,1.3,0.3,2.8,4.1,0.6,4.9,27.3,4.0,16.8,1088586.0,445.96,106.1,-57456.0,106.13,15.41,25.53,12.91,71.63,64.05,24.65,,39.39,6.0,18,inf,False,MID,
1006094,Sam,Walsh,MIDFIELDER,1089000,19,2016,106.1,Sam,Walsh,Sam Walsh,24,184,0,18,RIGHT,VIC,2018,2019.0,1.0,nationalDraft,MIDFIELDER,"St Joseph's, Geel (Vic)/St Joseph's College, Geel (Vic)/Geel U18",02/07/2000,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006094.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,20.0,20.0,80.5,9.0,6.0,415.0,34.0,80.0,0.0,0.0,0.0,0.0,39.3,221.0,1.0,1.0,100.0,249.0,66.0,568.0,2106.0,375.0,134.0,17.0,25.0,18.0,31.3,10.0,5.0,176.0,300.0,0.0,0.0,0.0,0.0,98.0,4.0,51.0,50.0,0.0,0.0,268.0,0.9,60.0,1.0,7.0,7886.0,14.0,486.0,40.0,465.9,28.0,0.0,133.0,28.0,16.0,2.0,66.0,135.0,10.0,100.0,562.0,102.0,341.0,20.0,80.5,0.5,0.3,415.0,1.7,4.0,0.0,0.0,0.0,0.0,39.3,11.1,0.1,0.1,100.0,12.5,66.0,28.4,105.3,18.8,6.7,0.9,1.3,0.9,31.3,0.5,0.3,8.8,15.0,0.0,0.0,0.0,0.0,4.9,0.2,2.6,50.0,0.0,0.0,13.4,0.9,3.0,0.1,0.4,394.3,0.7,24.3,465.9,1.4,0.0,6.7,1.4,0.8,0.1,3.3,6.8,0.5,5.0,28.1,5.1,17.1,1088586.0,539.97,106.1,-8208.0,106.11,13.88,23.42,14.08,66.02,50.0,27.78,,31.25,6.0,18,inf,False,MID,
992242,Jordan,Dawson,MIDFIELDER,1080000,22,2316,105.3,Jordan,Dawson,Jordan Dawson,27,190,0,12,LEFT,SA,2015,2017.0,56.0,nationalDraft,MIDFIELDER,Robe (SA)/Sturt (SANFL)/Sydney,09/04/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/992242.png?im=Scale,width=0.6,height=0.6",Adelaide Crows,ADEL,22.0,22.0,83.8,6.0,7.0,356.0,33.0,98.0,1.0,33.3,3.0,23.0,32.6,168.0,14.0,4.0,28.6,235.0,69.2,539.0,2316.0,373.0,231.0,6.0,27.0,22.0,52.6,15.0,10.0,99.0,174.0,0.0,0.0,0.0,0.0,129.0,35.0,86.0,63.3,6.0,6.0,365.0,2.1,110.0,3.0,1.0,11117.0,27.0,467.0,27.0,493.8,41.0,0.0,125.0,33.0,19.0,17.0,36.0,134.0,8.0,69.0,515.0,103.0,347.0,22.0,83.8,0.3,0.3,356.0,1.5,4.5,0.0,33.3,0.1,1.0,32.6,7.6,0.6,0.2,28.6,10.7,69.2,24.5,105.3,17.0,10.5,0.3,1.2,1.0,52.6,0.7,0.5,4.5,7.9,0.0,0.0,0.0,0.0,5.9,1.6,3.9,63.3,6.0,6.0,16.6,2.1,5.0,0.1,0.0,505.4,1.2,21.2,493.8,1.9,0.0,5.7,1.5,0.9,0.8,1.6,6.1,0.4,3.1,23.4,4.7,15.8,1080378.0,466.48,105.3,0.0,105.27,20.63,23.19,18.18,69.2,63.29,28.69,,52.63,8.0,18,inf,True,MID,
298539,Isaac,Heeney,MIDFIELDER,1079000,21,2209,105.2,Isaac,Heeney,Isaac Heeney,28,185,0,5,RIGHT,NSW,2014,2015.0,18.0,nationalDraft,MIDFIELDER,Cardiff (NSW),05/05/1996,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298539.png?im=Scale,width=0.6,height=0.6",Sydney Swans,SYD,24.0,24.0,81.5,20.0,1.0,495.0,46.0,85.0,0.0,0.0,0.0,16.0,48.8,287.0,15.0,8.0,53.3,212.0,68.1,602.0,2508.0,410.0,189.0,29.0,23.0,45.0,57.6,17.0,34.0,168.0,274.0,0.0,0.0,0.0,0.0,108.0,8.0,62.0,57.6,0.0,0.0,328.0,1.2,108.0,27.0,15.0,9439.0,28.0,475.0,17.0,542.8,27.0,3.0,186.0,37.0,59.0,8.0,93.0,113.0,18.0,139.0,588.0,89.0,301.0,24.0,81.5,0.8,0.0,495.0,1.9,3.5,0.0,0.0,0.0,0.7,48.8,12.0,0.6,0.3,53.3,8.8,68.1,25.1,104.5,17.1,7.9,1.2,1.0,1.9,57.6,0.7,1.4,7.0,11.4,0.0,0.0,0.0,0.0,4.5,0.3,2.6,57.6,0.0,0.0,13.7,1.2,4.5,1.1,0.6,393.3,1.2,19.8,542.8,1.1,0.1,7.8,1.5,2.5,0.3,3.9,4.7,0.8,5.8,24.5,3.7,12.5,1079352.0,488.62,105.2,-7182.0,105.19,15.68,30.9,14.12,68.11,57.62,23.79,,57.63,10.0,18,inf,True,MID,
1004592,Tim,English,RUCK,1074000,22,2302,104.6,Tim,English,Tim English,27,208,0,44,RIGHT,WA,2016,2017.0,19.0,nationalDraft,RUCK,Brookton-Pingelly (WA)/South Fremantle (WAFL),10/08/1997,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1004592.png?im=Scale,width=0.6,height=0.6",Western Bulldogs,WB,23.0,23.0,84.7,10.0,6.0,523.0,26.0,67.0,6.0,42.9,14.0,27.0,40.5,158.0,5.0,1.0,20.0,136.0,74.1,379.0,2390.0,281.0,132.0,7.0,27.0,31.0,48.3,10.0,14.0,63.0,175.0,622.0,184.0,29.6,36.7,59.0,37.0,77.0,64.7,0.0,0.0,204.0,1.2,138.0,22.0,6.0,5046.0,84.0,310.0,25.0,503.2,25.0,1695.0,121.0,63.0,29.0,57.0,40.0,87.0,13.0,66.0,390.0,53.0,232.0,23.0,84.7,0.4,0.3,523.0,1.1,2.9,0.3,42.9,0.6,1.2,40.5,6.9,0.2,0.0,20.0,5.9,74.1,16.5,103.9,12.2,5.7,0.3,1.2,1.3,48.3,0.4,0.6,2.7,7.6,27.0,8.0,29.6,36.7,2.6,1.6,3.3,64.7,0.0,0.0,8.9,1.2,6.0,1.0,0.3,219.4,3.7,13.5,503.2,1.1,73.7,5.3,2.7,1.3,2.5,1.7,3.8,0.6,2.9,17.0,2.3,10.1,1073196.0,466.2,104.6,-7182.0,104.64,13.31,31.93,17.68,74.14,64.71,28.06,29.58,48.28,8.0,19,inf,False,RUC,
1023261,Nick,Daicos,MIDFIELDER,1074000,23,2408,104.7,Nick,Daicos,Nick Daicos,22,184,0,35,RIGHT,VIC,2021,2022.0,4.0,fatherSon,MIDFIELDER,Kew Rovers (Vic)/Camberwell Grammar (Vic)/Oakleigh U18,03/01/2003,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1023261.png?im=Scale,width=0.6,height=0.6",Collingwood,COLL,23.0,23.0,85.2,14.0,21.0,482.0,70.0,110.0,0.0,0.0,0.0,0.0,46.0,319.0,3.0,2.0,66.7,227.0,67.2,705.0,2408.0,474.0,222.0,24.0,36.0,39.0,41.7,18.0,20.0,200.0,324.0,0.0,0.0,0.0,0.0,127.0,6.0,76.0,58.3,7.0,7.0,381.0,1.2,68.0,7.0,3.0,11313.0,18.0,481.0,9.0,572.0,44.0,0.0,169.0,55.0,48.0,3.0,106.0,87.0,11.0,176.0,694.0,107.0,375.0,23.0,85.2,0.6,0.9,482.0,3.0,4.8,0.0,0.0,0.0,0.0,46.0,13.9,0.1,0.1,66.7,9.9,67.2,30.7,104.7,20.6,9.7,1.0,1.6,1.7,41.7,0.8,0.9,8.7,14.1,0.0,0.0,0.0,0.0,5.5,0.3,3.3,58.3,7.0,7.0,16.6,1.2,3.0,0.3,0.1,491.9,0.8,20.9,572.0,1.9,0.0,7.3,2.4,2.1,0.1,4.6,3.8,0.5,7.7,30.2,4.7,16.3,1074222.0,446.11,104.7,0.0,104.7,16.05,23.97,15.6,67.23,58.27,18.09,,41.67,3.0,18,inf,True,MID,
1002232,Andrew,Brayshaw,MIDFIELDER,1073000,23,2406,104.6,Andrew,Brayshaw,Andrew Brayshaw,25,185,0,8,RIGHT,VIC,2017,2018.0,2.0,nationalDraft,MIDFIELDER,Hampton Rovers (Vic)/Haileybury College (Vic)/Sandringham U18,08/11/1999,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1002232.png?im=Scale,width=0.6,height=0.6",Fremantle,FRE,23.0,23.0,82.8,12.0,9.0,431.0,48.0,97.0,1.0,100.0,1.0,1.0,38.6,255.0,0.0,0.0,0.0,255.0,70.9,670.0,2406.0,475.0,167.0,29.0,30.0,32.0,30.4,11.0,7.0,182.0,365.0,0.0,0.0,0.0,0.0,83.0,3.0,59.0,54.8,0.0,0.0,305.0,0.8,99.0,9.0,5.0,8353.0,30.0,596.0,29.0,491.3,36.0,0.0,169.0,35.0,23.0,4.0,71.0,117.0,13.0,119.0,660.0,101.0,405.0,23.0,82.8,0.5,0.4,431.0,2.1,4.2,0.0,100.0,0.0,0.0,38.6,11.1,0.0,0.0,0.0,11.1,70.9,29.1,104.6,20.7,7.3,1.3,1.3,1.4,30.4,0.5,0.3,7.9,15.9,0.0,0.0,0.0,0.0,3.6,0.1,2.6,54.8,0.0,0.0,13.3,0.8,4.3,0.4,0.2,363.2,1.3,25.9,491.3,1.6,0.0,7.3,1.5,1.0,0.2,3.1,5.1,0.6,5.2,28.7,4.4,17.6,1073196.0,446.05,104.6,0.0,104.61,12.47,25.22,14.48,70.9,54.75,19.63,,30.43,7.0,18,inf,True,MID,
1009199,Noah,Anderson,MIDFIELDER,1067000,23,2390,103.9,Noah,Anderson,Noah Anderson,24,192,0,15,RIGHT,VIC,2019,2020.0,2.0,nationalDraft,MIDFIELDER,Hawthorn Citizens (Vic)/Carey Grammar (Vic)/Oakleigh U18,17/02/2001,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009199.png?im=Scale,width=0.6,height=0.6",Gold Coast SUNS,GCFC,23.0,23.0,86.1,8.0,17.0,525.0,45.0,87.0,0.0,0.0,2.0,0.0,37.3,248.0,1.0,0.0,0.0,270.0,68.3,666.0,2393.0,455.0,213.0,8.0,8.0,26.0,54.2,15.0,13.0,172.0,304.0,0.0,0.0,0.0,0.0,139.0,8.0,81.0,58.8,0.0,0.0,362.0,1.2,109.0,3.0,3.0,12032.0,21.0,479.0,8.0,575.8,62.0,0.0,146.0,31.0,24.0,5.0,85.0,71.0,3.0,130.0,664.0,131.0,416.0,23.0,86.1,0.3,0.7,525.0,2.0,3.8,0.0,0.0,0.1,0.0,37.3,10.8,0.0,0.0,0.0,11.7,68.3,29.0,104.0,19.8,9.3,0.3,0.3,1.1,54.2,0.7,0.6,7.5,13.2,0.0,0.0,0.0,0.0,6.0,0.3,3.5,58.8,0.0,0.0,15.7,1.2,4.7,0.1,0.1,523.2,0.9,20.8,575.8,2.7,0.0,6.3,1.3,1.0,0.2,3.7,3.1,0.1,5.7,28.9,5.7,18.1,1066014.0,446.03,103.9,1026.0,103.91,18.07,21.92,13.06,68.32,58.84,14.82,,54.17,5.0,18,inf,False,MID,
1009420,Caleb,Serong,MIDFIELDER,1067000,23,2390,103.9,Caleb,Serong,Caleb Serong,24,180,0,3,RIGHT,VIC,2019,2020.0,8.0,nationalDraft,MIDFIELDER,Warragul (Vic)/Geelong Grammar (Vic)/Gippsland U18,09/02/2001,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1009420.png?im=Scale,width=0.6,height=0.6",Fremantle,FRE,23.0,23.0,82.0,9.0,1.0,485.0,69.0,58.0,2.0,100.0,2.0,2.0,46.2,312.0,1.0,0.0,0.0,241.0,70.0,676.0,2393.0,473.0,165.0,25.0,12.0,33.0,39.3,13.0,11.0,220.0,361.0,0.0,0.0,0.0,0.0,104.0,7.0,65.0,52.4,0.0,0.0,315.0,0.9,66.0,5.0,2.0,9177.0,14.0,503.0,5.0,578.6,45.0,0.0,157.0,37.0,28.0,5.0,106.0,114.0,12.0,175.0,675.0,103.0,363.0,23.0,82.0,0.4,0.0,485.0,3.0,2.5,0.1,100.0,0.1,0.1,46.2,13.6,0.0,0.0,0.0,10.5,70.0,29.4,104.0,20.6,7.2,1.1,0.5,1.4,39.3,0.6,0.5,9.6,15.7,0.0,0.0,0.0,0.0,4.5,0.3,2.8,52.4,0.0,0.0,13.7,0.9,2.9,0.2,0.1,399.0,0.6,21.9,578.6,2.0,0.0,6.8,1.6,1.2,0.2,4.6,5.0,0.5,7.6,29.3,4.5,15.8,1066014.0,446.03,103.9,1026.0,103.91,13.58,23.22,8.58,69.97,52.38,22.66,,39.29,5.0,18,inf,False,MID,
297907,Nic,Newman,DEFENDER,1052000,23,2359,102.6,Nic,Newman,Nic Newman,32,186,0,24,LEFT,VIC,2016,2017.0,,rookieElevation,MEDIUM_DEFENDER,Mornington (Vic)/Frankston (VFL)/Sydney,15/01/1993,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/297907.png?im=Scale,width=0.6,height=0.6",Carlton,CARL,24.0,24.0,88.6,3.0,8.0,0.0,3.0,70.0,4.0,28.6,14.0,12.0,24.2,122.0,2.0,0.0,0.0,261.0,80.0,566.0,2451.0,453.0,323.0,0.0,26.0,25.0,25.0,15.0,1.0,80.0,153.0,0.0,0.0,0.0,0.0,67.0,38.0,133.0,78.2,64.0,62.0,413.0,2.7,194.0,1.0,0.0,11619.0,56.0,376.0,103.0,385.1,113.0,0.0,103.0,37.0,4.0,35.0,19.0,92.0,0.0,22.0,505.0,92.0,383.0,24.0,88.6,0.1,0.3,0.0,0.1,2.9,0.2,28.6,0.6,0.5,24.2,5.1,0.1,0.0,0.0,10.9,80.0,23.6,102.1,18.9,13.5,0.0,1.1,1.0,25.0,0.6,0.0,3.3,6.4,0.0,0.0,0.0,0.0,2.8,1.6,5.5,78.2,64.0,62.0,17.2,2.7,8.1,0.0,0.0,484.2,2.3,15.7,385.1,4.7,0.0,4.3,1.5,0.2,1.5,0.8,3.8,0.0,0.9,21.0,3.8,16.0,1052676.0,446.24,102.6,-5130.0,102.57,20.53,18.2,12.37,80.04,78.21,24.47,,25.0,8.0,23,inf,True,DEF,
998659,Luke,Ryan,DEFENDER,1048000,23,2349,102.1,Luke,Ryan,Luke Ryan,29,186,0,13,RIGHT,VIC,2016,2017.0,66.0,nationalDraft,MEDIUM_DEFENDER,Moonee Valley (Vic)/Calder U18/Maribyrnong Park/Coburg (VFL),06/02/1996,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/998659.png?im=Scale,width=0.6,height=0.6",Fremantle,FRE,23.0,23.0,92.2,1.0,3.0,0.0,0.0,36.0,10.0,31.3,32.0,9.0,22.5,94.0,0.0,0.0,0.0,168.0,87.8,558.0,2349.0,490.0,409.0,0.0,10.0,14.0,0.0,3.0,0.0,63.0,92.0,0.0,0.0,0.0,0.0,23.0,42.0,134.0,87.8,149.0,138.0,466.0,5.1,198.0,0.0,0.0,12236.0,94.0,184.0,97.0,390.5,170.0,0.0,82.0,46.0,1.0,73.0,7.0,47.0,0.0,7.0,418.0,92.0,324.0,23.0,92.2,0.0,0.1,0.0,0.0,1.6,0.4,31.3,1.4,0.4,22.5,4.1,0.0,0.0,0.0,7.3,87.8,24.3,102.1,21.3,17.8,0.0,0.4,0.6,0.0,0.1,0.0,2.7,4.0,0.0,0.0,0.0,0.0,1.0,1.8,5.8,87.8,149.0,138.0,20.3,5.1,8.6,0.0,0.0,532.0,4.1,8.0,390.5,7.4,0.0,3.6,2.0,0.0,3.2,0.3,2.0,0.0,0.3,18.2,4.0,14.1,1047546.0,445.95,102.1,0.0,102.13,21.93,14.7,6.45,87.81,87.77,25.54,,0.0,8.0,20,inf,False,DEF,
297401,Matt,Crouch,MIDFIELDER,1046000,15,1529,101.9,Matt,Crouch,Matt Crouch,29,181,0,5,LEFT,VIC,2013,2014.0,23.0,nationalDraft,MIDFIELDER,Beaufort (Vic)/North Ballarat U18,21/04/1995,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/297401.png?im=Scale,width=0.6,height=0.6",Adelaide Crows,ADEL,15.0,15.0,71.5,2.0,2.0,273.0,39.0,53.0,0.0,0.0,1.0,3.0,42.6,188.0,0.0,0.0,0.0,155.0,76.2,449.0,1529.0,342.0,94.0,10.0,17.0,23.0,0.0,6.0,0.0,124.0,294.0,0.0,0.0,0.0,0.0,42.0,3.0,44.0,60.6,0.0,0.0,155.0,0.5,62.0,0.0,0.0,3520.0,6.0,289.0,252.0,278.8,23.0,0.0,94.0,20.0,2.0,1.0,50.0,79.0,6.0,89.0,441.0,45.0,253.0,15.0,71.5,0.1,0.1,273.0,2.6,3.5,0.0,0.0,0.1,0.2,42.6,12.5,0.0,0.0,0.0,10.3,76.2,29.9,101.9,22.8,6.3,0.7,1.1,1.5,0.0,0.4,0.0,8.3,19.6,0.0,0.0,0.0,0.0,2.8,0.2,2.9,60.6,0.0,0.0,10.3,0.5,4.1,0.0,0.0,234.7,0.4,19.3,278.8,1.5,0.0,6.3,1.3,0.1,0.1,3.3,5.3,0.4,5.9,29.4,3.0,16.9,1045494.0,683.78,101.9,0.0,101.93,7.84,20.94,11.8,76.17,60.65,27.34,,0.0,11.0,18,inf,False,MID,
